Order ID,Order Date,CustomerName,State,Region,DoW,Sale Price,Cost per Item,PaymentMode,Category,Sub-category,Quantity,Profit,Profitability
B-25798,2023-10-01,Valdez,Washington,WE,Sunday,2830.00,370.08,Eft,Furniture,Bookcases,13,31978.96,High
B-25798,2023-10-01,Valdez,Washington,WE,Sunday,379.00,158.00,Credit Card,Clothing,Dress,2,442.00,Low
B-25798,2023-10-01,Valdez,Washington,WE,Sunday,38.00,17.00,Cod,Clothing,Scarf,3,63.00,Low
B-25798,2023-10-01,Valdez,Washington,WE,Sunday,448.00,150.00,Credit Card,Electronics,Printers,2,596.00,Low
B-25798,2023-10-01,Valdez,Washington,WE,Sunday,47.00,25.00,Credit Card,Clothing,Scarf,2,44.00,Low
B-25798,2023-10-01,Valdez,Washington,WE,Sunday,61.00,27.75,Credit Card,Clothing,Hat,4,133.00,Low
B-26075,2023-03-21,Gray,California,WE,Tuesday,34.00,11.00,Credit Card,Clothing,Scarf,2,46.00,Low
B-25687,2023-06-11,Newman,California,WE,Sunday,14.00,3.75,Credit Card,Clothing,Shirt,4,41.00,Low
B-25687,2023-06-11,Newman,California,WE,Sunday,17.00,11.00,Eft,Clothing,Scarf,1,6.00,Low
B-25687,2023-06-11,Newman,California,WE,Sunday,357.00,109.00,Debit Card,Clothing,Dress,2,496.00,Low
B-25687,2023-06-11,Newman,California,WE,Sunday,387.00,120.00,Eft,Clothing,Dress,5,1335.00,Avg
B-25687,2023-06-11,Newman,California,WE,Sunday,51.00,10.00,Credit Card,Clothing,T - Shirt,3,123.00,Low
B-25997,2023-02-04,Rodriguez,California,WE,Saturday,16.00,3.33,Credit Card,Clothing,Hat,3,38.01,Low
B-25997,2023-02-04,Rodriguez,California,WE,Saturday,2292.00,309.29,Credit Card,Furniture,Bookcases,7,13878.97,High
B-25997,2023-02-04,Rodriguez,California,WE,Saturday,231.00,66.00,Cod,Electronics,Electronic Games,2,330.00,Low
B-25997,2023-02-04,Rodriguez,California,WE,Saturday,48.00,33.00,Credit Card,Clothing,Hat,1,15.00,Low
B-25733,2023-07-28,Fox,California,WE,Friday,23.00,7.25,Credit Card,Clothing,Hat,4,63.00,Low
B-25733,2023-07-28,Fox,California,WE,Friday,30.00,20.00,Credit Card,Clothing,Scarf,2,20.00,Low
B-25733,2023-07-28,Fox,California,WE,Friday,43.00,12.29,Debit Card,Clothing,Scarf,7,214.97,Low
B-25864,2023-11-15,Webb,California,WE,Wednesday,100.00,23.50,Credit Card,Clothing,Scarf,4,306.00,Low
B-25864,2023-11-15,Webb,California,WE,Wednesday,17.00,12.00,Eft,Clothing,Hat,1,5.00,Low
B-25864,2023-11-15,Webb,California,WE,Wednesday,22.00,7.00,Credit Card,Clothing,Leggings,2,30.00,Low
B-25864,2023-11-15,Webb,California,WE,Wednesday,27.00,9.00,Credit Card,Clothing,Hat,2,36.00,Low
B-25843,2023-11-03,Wheeler,California,WE,Friday,18.00,4.00,Eft,Clothing,Hat,3,42.00,Low
B-25843,2023-11-03,Wheeler,California,WE,Friday,214.00,61.33,Credit Card,Electronics,Accessories,3,458.01,Low
B-25843,2023-11-03,Wheeler,California,WE,Friday,255.00,36.20,Credit Card,Clothing,Hat,5,1094.00,Avg
B-25843,2023-11-03,Wheeler,California,WE,Friday,45.00,22.50,Eft,Clothing,Scarf,2,45.00,Low
B-25843,2023-11-03,Wheeler,California,WE,Friday,50.00,7.17,Credit Card,Clothing,Skirt,6,256.98,Low
B-25917,2023-12-21,Baker,California,WE,Thursday,100.00,44.00,Eft,Clothing,T - Shirt,2,112.00,Low
B-25909,2023-12-13,Chambers,California,WE,Wednesday,108.00,28.67,Credit Card,Electronics,Accessories,3,237.99,Low
B-25909,2023-12-13,Chambers,California,WE,Wednesday,12.00,5.00,Cod,Clothing,Skirt,2,14.00,Low
B-25909,2023-12-13,Chambers,California,WE,Wednesday,1622.00,690.00,Eft,Electronics,Phones,3,2796.00,High
B-25909,2023-12-13,Chambers,California,WE,Wednesday,168.00,37.33,Credit Card,Clothing,Dress,3,392.01,Low
B-25909,2023-12-13,Chambers,California,WE,Wednesday,323.00,40.20,Eft,Electronics,Phones,5,1414.00,Avg
B-25953,2023-01-14,Peterson,Washington,WE,Saturday,116.00,94.00,Cod,Electronics,Accessories,1,22.00,Low
B-25953,2023-01-14,Peterson,Washington,WE,Saturday,1218.00,96.22,Eft,Furniture,Bookcases,9,10096.02,High
B-25953,2023-01-14,Peterson,Washington,WE,Saturday,188.00,190.50,Cod,Electronics,Electronic Games,2,-5.00,Loss
B-25953,2023-01-14,Peterson,Washington,WE,Saturday,22.00,7.50,Cod,Clothing,Hat,4,58.00,Low
B-25953,2023-01-14,Peterson,Washington,WE,Saturday,44.00,14.00,Credit Card,Clothing,Hat,3,90.00,Low
B-25953,2023-01-14,Peterson,Washington,WE,Saturday,67.00,11.75,Eft,Clothing,T - Shirt,4,221.00,Low
B-25953,2023-01-14,Peterson,Washington,WE,Saturday,744.00,104.17,Credit Card,Electronics,Printers,6,3838.98,High
B-25953,2023-01-14,Peterson,Washington,WE,Saturday,81.00,13.33,Debit Card,Clothing,Scarf,3,203.01,Low
B-25953,2023-01-14,Peterson,Washington,WE,Saturday,87.00,10.20,Cod,Clothing,Scarf,5,384.00,Low
B-25960,2023-01-18,Smith,Washington,WE,Wednesday,171.00,155.50,Eft,Furniture,Bookcases,2,31.00,Low
B-25700,2023-06-25,Hopkins,California,WE,Sunday,129.00,40.80,Debit Card,Clothing,Shirt,5,441.00,Low
B-25700,2023-06-25,Hopkins,California,WE,Sunday,44.00,25.33,Debit Card,Clothing,Scarf,3,56.01,Low
B-25700,2023-06-25,Hopkins,California,WE,Sunday,7.00,5.00,Credit Card,Clothing,Hat,2,4.00,Low
B-25802,2023-10-05,Horton,California,WE,Thursday,13.00,11.00,Credit Card,Clothing,Skirt,2,4.00,Low
B-25802,2023-10-05,Horton,California,WE,Thursday,23.00,26.00,Credit Card,Clothing,Shirt,1,-3.00,Loss
B-25802,2023-10-05,Horton,California,WE,Thursday,25.00,6.40,Eft,Clothing,Dress,5,93.00,Low
B-25802,2023-10-05,Horton,California,WE,Thursday,633.00,115.09,Eft,Electronics,Accessories,11,5697.01,High
B-25802,2023-10-05,Horton,California,WE,Thursday,95.00,45.00,Credit Card,Clothing,Scarf,2,100.00,Low
B-25869,2023-11-19,Mendez,Arizona,WE,Sunday,86.00,25.67,Credit Card,Clothing,Dress,3,180.99,Low
B-25723,2023-07-18,Neal,California,WE,Tuesday,12.00,9.50,Eft,Clothing,Leggings,2,5.00,Low
B-25723,2023-07-18,Neal,California,WE,Tuesday,16.00,14.00,Eft,Clothing,Scarf,2,4.00,Low
B-25723,2023-07-18,Neal,California,WE,Tuesday,26.00,50.00,Credit Card,Clothing,Scarf,1,-24.00,Loss
B-25723,2023-07-18,Neal,California,WE,Tuesday,76.00,43.33,Credit Card,Electronics,Electronic Games,3,98.01,Low
B-25679,2023-06-04,Mason,California,WE,Sunday,76.00,126.00,Credit Card,Clothing,Dress,1,-50.00,Loss
B-25890,2023-12-04,Schmidt,California,WE,Monday,465.00,28.67,Credit Card,Clothing,Dress,9,3926.97,High
B-25617,2023-04-17,Green,Arizona,WE,Monday,305.00,115.00,Debit Card,Electronics,Electronic Games,5,950.00,Low
B-25933,2023-01-04,Russell,California,WE,Wednesday,207.00,153.50,Eft,Clothing,Dress,2,107.00,Low
B-25933,2023-01-04,Russell,California,WE,Wednesday,412.00,0.00,Credit Card,Clothing,Dress,6,2472.00,High
B-25933,2023-01-04,Russell,California,WE,Wednesday,81.00,41.67,Credit Card,Clothing,Scarf,3,117.99,Low
B-26090,2023-03-27,Green,Arizona,WE,Monday,80.00,19.33,Eft,Clothing,Scarf,3,182.01,Low
B-26063,2023-03-15,Morris,Arizona,WE,Wednesday,241.00,79.50,Credit Card,Electronics,Electronic Games,4,646.00,Low
B-25782,2023-09-15,Martinez,California,WE,Friday,335.00,51.00,Eft,Furniture,Chairs,7,1988.00,Avg
B-25902,2023-12-10,Spencer,California,WE,Sunday,154.00,32.00,Credit Card,Electronics,Accessories,4,488.00,Low
B-25902,2023-12-10,Spencer,California,WE,Sunday,1700.00,538.33,Credit Card,Clothing,Pants,3,3485.01,High
B-25902,2023-12-10,Spencer,California,WE,Sunday,268.00,131.00,Eft,Furniture,Bookcases,2,274.00,Low
B-25902,2023-12-10,Spencer,California,WE,Sunday,79.00,10.43,Credit Card,Clothing,Dress,7,479.99,Low
B-25902,2023-12-10,Spencer,California,WE,Sunday,802.00,97.43,Credit Card,Electronics,Accessories,7,4931.99,High
B-25602,2023-04-01,Hamilton,California,WE,Saturday,119.00,15.50,Cod,Clothing,Dress,8,828.00,Low
B-25602,2023-04-01,Hamilton,California,WE,Saturday,168.00,139.50,Eft,Electronics,Phones,2,57.00,Low
B-25602,2023-04-01,Hamilton,California,WE,Saturday,2617.00,366.50,Cod,Electronics,Phones,4,9002.00,High
B-25602,2023-04-01,Hamilton,California,WE,Saturday,424.00,139.20,Credit Card,Electronics,Phones,5,1424.00,Avg
B-25602,2023-04-01,Hamilton,California,WE,Saturday,561.00,116.33,Credit Card,Clothing,Dress,3,1334.01,Avg
B-25811,2023-10-10,Watts,California,WE,Tuesday,126.00,18.50,Eft,Clothing,Hat,4,430.00,Low
B-25736,2023-07-31,Hayes,California,WE,Monday,31.00,7.60,Eft,Clothing,Skirt,5,117.00,Low
B-25800,2023-10-01,Tran,California,WE,Sunday,122.00,20.89,Credit Card,Electronics,Accessories,9,909.99,Low
B-25800,2023-10-01,Tran,California,WE,Sunday,21.00,9.00,Credit Card,Clothing,Leggings,3,36.00,Low
B-25800,2023-10-01,Tran,California,WE,Sunday,45.00,4.71,Eft,Clothing,Hat,7,282.03,Low
B-25671,2023-05-27,Howard,Arizona,WE,Saturday,832.00,277.33,Eft,Clothing,Pants,3,1664.01,Avg
B-25925,2023-12-29,Garcia,California,WE,Friday,1228.00,404.67,Eft,Furniture,Chairs,3,2469.99,High
B-25925,2023-12-29,Garcia,California,WE,Friday,27.00,15.00,Debit Card,Clothing,Scarf,1,12.00,Low
B-25925,2023-12-29,Garcia,California,WE,Friday,314.00,118.33,Cod,Electronics,Electronic Games,3,587.01,Low
B-25796,2023-09-24,Craig,California,WE,Sunday,148.00,49.33,Credit Card,Clothing,Dress,3,296.01,Low
B-25796,2023-09-24,Craig,California,WE,Sunday,239.00,80.20,Credit Card,Furniture,Chairs,5,794.00,Low
B-25796,2023-09-24,Craig,California,WE,Sunday,28.00,27.00,Eft,Electronics,Accessories,1,1.00,Low
B-25796,2023-09-24,Craig,California,WE,Sunday,37.00,43.00,Eft,Clothing,Dress,1,-6.00,Loss
B-25796,2023-09-24,Craig,California,WE,Sunday,559.00,289.00,Debit Card,Clothing,Pants,2,540.00,Low
B-25796,2023-09-24,Craig,California,WE,Sunday,632.00,158.00,Credit Card,Clothing,Dress,6,2844.00,High
B-25796,2023-09-24,Craig,California,WE,Sunday,78.00,20.29,Eft,Clothing,Scarf,7,403.97,Low
B-25949,2023-01-13,Curtis,California,WE,Friday,140.00,41.50,Debit Card,Clothing,Pants,2,197.00,Low
B-25949,2023-01-13,Curtis,California,WE,Friday,151.00,47.33,Eft,Clothing,Hat,3,311.01,Low
B-25949,2023-01-13,Curtis,California,WE,Friday,24.00,4.33,Credit Card,Clothing,Hat,3,59.01,Low
B-25878,2023-11-24,Watkins,California,WE,Friday,140.00,25.00,Eft,Clothing,Scarf,5,575.00,Low
B-25878,2023-11-24,Watkins,California,WE,Friday,165.00,39.67,Credit Card,Furniture,Furnishings,3,375.99,Low
B-25878,2023-11-24,Watkins,California,WE,Friday,46.00,11.50,Credit Card,Clothing,Leggings,4,138.00,Low
B-25878,2023-11-24,Watkins,California,WE,Friday,719.00,69.33,Credit Card,Furniture,Chairs,6,3898.02,High
B-25878,2023-11-24,Watkins,California,WE,Friday,741.00,94.80,Credit Card,Furniture,Bookcases,5,3231.00,High
B-25878,2023-11-24,Watkins,California,WE,Friday,84.00,14.33,Cod,Clothing,T - Shirt,3,209.01,Low
B-25654,2023-05-10,Fowler,California,WE,Wednesday,105.00,29.50,Eft,Clothing,Scarf,2,151.00,Low
B-25654,2023-05-10,Fowler,California,WE,Wednesday,121.00,46.00,Cod,Furniture,Furnishings,3,225.00,Low
B-25654,2023-05-10,Fowler,California,WE,Wednesday,122.00,47.67,Eft,Furniture,Furnishings,3,222.99,Low
B-25654,2023-05-10,Fowler,California,WE,Wednesday,229.00,126.00,Eft,Clothing,Dress,2,206.00,Low
B-25654,2023-05-10,Fowler,California,WE,Wednesday,269.00,177.50,Eft,Electronics,Electronic Games,2,183.00,Low
B-25654,2023-05-10,Fowler,California,WE,Wednesday,34.00,7.33,Cod,Clothing,Hat,3,80.01,Low
B-25654,2023-05-10,Fowler,California,WE,Wednesday,450.00,180.00,Credit Card,Electronics,Printers,3,810.00,Low
B-25654,2023-05-10,Fowler,California,WE,Wednesday,54.00,19.00,Credit Card,Clothing,Dress,3,105.00,Low
B-26099,2023-03-30,Lee,California,WE,Thursday,207.00,42.50,Credit Card,Clothing,Hat,4,658.00,Low
B-26099,2023-03-30,Lee,California,WE,Thursday,2366.00,362.80,Eft,Clothing,Pants,5,10016.00,High
B-26099,2023-03-30,Lee,California,WE,Thursday,835.00,113.60,Debit Card,Electronics,Phones,5,3607.00,High
B-26099,2023-03-30,Lee,California,WE,Thursday,9.00,6.00,Credit Card,Clothing,Skirt,1,3.00,Low
B-25780,2023-09-13,Vega,Washington,WE,Wednesday,137.00,59.33,Debit Card,Electronics,Phones,3,233.01,Low
B-25970,2023-01-22,Price,California,WE,Sunday,111.00,25.50,Credit Card,Clothing,Scarf,4,342.00,Low
B-25970,2023-01-22,Price,California,WE,Sunday,203.00,59.50,Eft,Electronics,Printers,2,287.00,Low
B-25970,2023-01-22,Price,California,WE,Sunday,365.00,86.00,Credit Card,Electronics,Phones,3,837.00,Low
B-25970,2023-01-22,Price,California,WE,Sunday,742.00,272.00,Credit Card,Furniture,Bookcases,2,940.00,Low
B-25764,2023-08-28,Brewer,California,WE,Monday,119.00,15.20,Credit Card,Clothing,T - Shirt,5,519.00,Low
B-25764,2023-08-28,Brewer,California,WE,Monday,26.00,13.00,Credit Card,Clothing,Shirt,2,26.00,Low
B-25764,2023-08-28,Brewer,California,WE,Monday,349.00,186.50,Debit Card,Clothing,Dress,2,325.00,Low
B-25764,2023-08-28,Brewer,California,WE,Monday,765.00,459.00,Debit Card,Electronics,Phones,2,612.00,Low
B-25702,2023-06-27,Santos,California,WE,Tuesday,306.00,151.00,Debit Card,Clothing,Dress,3,465.00,Low
B-25702,2023-06-27,Santos,California,WE,Tuesday,31.00,8.50,Credit Card,Clothing,Dress,4,90.00,Low
B-25702,2023-06-27,Santos,California,WE,Tuesday,424.00,49.00,Debit Card,Furniture,Chairs,9,3375.00,High
B-25702,2023-06-27,Santos,California,WE,Tuesday,75.00,25.00,Eft,Clothing,Shirt,3,150.00,Low
B-25702,2023-06-27,Santos,California,WE,Tuesday,941.00,246.00,Eft,Furniture,Tables,3,2085.00,High
B-25707,2023-07-01,Gutierrez,California,WE,Saturday,8.00,14.00,Credit Card,Clothing,Scarf,1,-6.00,Loss
B-25704,2023-06-29,Fields,California,WE,Thursday,102.00,34.00,Credit Card,Electronics,Phones,3,204.00,Low
B-25704,2023-06-29,Fields,California,WE,Thursday,126.00,63.00,Eft,Electronics,Accessories,3,189.00,Low
B-25618,2023-04-18,Sanchez,Washington,WE,Tuesday,12.00,6.00,Eft,Clothing,Hat,2,12.00,Low
B-25618,2023-04-18,Sanchez,Washington,WE,Tuesday,362.00,235.00,Credit Card,Furniture,Bookcases,1,127.00,Low
B-25942,2023-01-08,Parker,Washington,WE,Sunday,646.00,334.50,Cod,Electronics,Printers,2,623.00,Low
B-25684,2023-06-09,May,California,WE,Friday,134.00,46.00,Credit Card,Furniture,Chairs,2,176.00,Low
B-25650,2023-05-06,Stewart,California,WE,Saturday,211.00,158.00,Cod,Clothing,Dress,2,106.00,Low
B-25650,2023-05-06,Stewart,California,WE,Saturday,238.00,109.00,Credit Card,Clothing,Dress,2,258.00,Low
B-25650,2023-05-06,Stewart,California,WE,Saturday,245.00,161.50,Eft,Electronics,Printers,2,167.00,Low
B-25650,2023-05-06,Stewart,California,WE,Saturday,269.00,52.67,Eft,Clothing,Pants,3,648.99,Low
B-25650,2023-05-06,Stewart,California,WE,Saturday,28.00,27.00,Eft,Clothing,Scarf,2,2.00,Low
B-25650,2023-05-06,Stewart,California,WE,Saturday,31.00,16.50,Cod,Clothing,Dress,2,29.00,Low
B-25650,2023-05-06,Stewart,California,WE,Saturday,351.00,49.75,Credit Card,Electronics,Phones,8,2410.00,High
B-25650,2023-05-06,Stewart,California,WE,Saturday,512.00,147.40,Credit Card,Clothing,Dress,5,1823.00,Avg
B-25650,2023-05-06,Stewart,California,WE,Saturday,925.00,274.40,Credit Card,Electronics,Electronic Games,5,3253.00,High
B-25962,2023-01-19,Cohen,California,WE,Thursday,260.00,96.00,Credit Card,Electronics,Printers,2,328.00,Low
B-25962,2023-01-19,Cohen,California,WE,Thursday,312.00,250.00,Credit Card,Electronics,Electronic Games,1,62.00,Low
B-25962,2023-01-19,Cohen,California,WE,Thursday,544.00,232.00,Credit Card,Furniture,Bookcases,3,936.00,Low
B-25710,2023-07-05,Kelly,California,WE,Wednesday,10.00,11.00,Eft,Clothing,Leggings,1,-1.00,Loss
B-25710,2023-07-05,Kelly,California,WE,Wednesday,13.00,21.00,Credit Card,Clothing,T - Shirt,1,-8.00,Loss
B-25710,2023-07-05,Kelly,California,WE,Wednesday,216.00,42.33,Eft,Furniture,Furnishings,6,1042.02,Avg
B-25710,2023-07-05,Kelly,California,WE,Wednesday,25.00,6.25,Eft,Clothing,Skirt,4,75.00,Low
B-25710,2023-07-05,Kelly,California,WE,Wednesday,53.00,17.75,Eft,Clothing,T - Shirt,4,141.00,Low
B-25710,2023-07-05,Kelly,California,WE,Wednesday,616.00,97.86,Debit Card,Furniture,Furnishings,7,3626.98,High
B-25841,2023-11-01,Snyder,California,WE,Wednesday,22.00,5.50,Cod,Clothing,Skirt,2,33.00,Low
