Order ID,Order Date,CustomerName,State,Region,DoW,Sale Price,Cost per Item,PaymentMode,Category,Sub-category,Quantity,Profit,Profitability
B-25797,2023-09-30,Wong,Florida,SE,Saturday,89.00,18.60,Cod,Clothing,Dress,5,352.00,Low
B-25797,2023-09-30,Wong,Florida,SE,Saturday,976.00,170.75,Credit Card,Electronics,Accessories,4,3221.00,High
B-25747,2023-08-11,Clark,Florida,SE,Friday,877.00,241.00,Cod,Furniture,Bookcases,2,1272.00,Avg
B-26047,2023-03-04,Edwards,Florida,SE,Saturday,55.00,8.60,Credit Card,Clothing,Skirt,5,232.00,Low
B-25695,2023-06-18,Powers,Georgia,SE,Sunday,171.00,17.44,Debit Card,Clothing,Shirt,9,1382.04,Avg
B-25932,2023-01-04,Hicks,Florida,SE,Wednesday,71.00,21.25,Credit Card,Furniture,Furnishings,4,199.00,Low
B-25785,2023-09-15,Thompson,Georgia,SE,Friday,192.00,112.67,Credit Card,Clothing,Dress,3,237.99,Low
B-25785,2023-09-15,Thompson,Georgia,SE,Friday,268.00,97.67,Credit Card,Clothing,Dress,3,510.99,Low
B-25785,2023-09-15,Thompson,Georgia,SE,Friday,45.00,22.50,Credit Card,Clothing,T - Shirt,2,45.00,Low
B-25785,2023-09-15,Thompson,Georgia,SE,Friday,595.00,101.00,Credit Card,Clothing,Dress,3,1482.00,Avg
B-25926,2023-12-30,Rice,Florida,SE,Saturday,57.00,10.20,Debit Card,Clothing,Leggings,5,234.00,Low
B-25639,2023-04-27,Cooper,Florida,SE,Thursday,1629.00,594.00,Credit Card,Electronics,Phones,3,3105.00,High
B-25770,2023-09-02,Foster,Florida,SE,Saturday,110.00,75.00,Credit Card,Furniture,Furnishings,1,35.00,Low
B-25770,2023-09-02,Foster,Florida,SE,Saturday,287.00,47.25,Eft,Furniture,Chairs,12,2877.00,High
B-25770,2023-09-02,Foster,Florida,SE,Saturday,299.00,93.00,Credit Card,Furniture,Bookcases,2,412.00,Low
B-25770,2023-09-02,Foster,Florida,SE,Saturday,375.00,65.00,Cod,Furniture,Bookcases,3,930.00,Low
B-25934,2023-01-04,Chen,Florida,SE,Wednesday,105.00,12.00,Eft,Clothing,Dress,6,558.00,Low
B-25709,2023-07-01,Graham,Florida,SE,Saturday,33.00,6.43,Eft,Clothing,Dress,7,185.99,Low
B-25709,2023-07-01,Graham,Florida,SE,Saturday,41.00,47.00,Cod,Furniture,Chairs,1,-6.00,Loss
B-25990,2023-02-02,Larson,North Carolina,SE,Thursday,71.00,13.00,Debit Card,Clothing,Dress,3,174.00,Low
B-25999,2023-02-05,Nichols,North Carolina,SE,Sunday,109.00,69.00,Credit Card,Furniture,Furnishings,1,40.00,Low
B-25999,2023-02-05,Nichols,North Carolina,SE,Sunday,129.00,59.00,Eft,Electronics,Phones,2,140.00,Low
B-25999,2023-02-05,Nichols,North Carolina,SE,Sunday,152.00,31.00,Credit Card,Clothing,Dress,5,605.00,Low
B-25999,2023-02-05,Nichols,North Carolina,SE,Sunday,215.00,122.50,Credit Card,Clothing,Dress,2,185.00,Low
B-25999,2023-02-05,Nichols,North Carolina,SE,Sunday,222.00,29.60,Credit Card,Clothing,Hat,5,962.00,Low
B-25999,2023-02-05,Nichols,North Carolina,SE,Sunday,223.00,23.00,Credit Card,Clothing,Shirt,7,1400.00,Avg
B-25999,2023-02-05,Nichols,North Carolina,SE,Sunday,26.00,43.00,Credit Card,Clothing,Scarf,1,-17.00,Loss
B-25999,2023-02-05,Nichols,North Carolina,SE,Sunday,352.00,34.75,Debit Card,Clothing,Scarf,8,2538.00,High
B-25999,2023-02-05,Nichols,North Carolina,SE,Sunday,51.00,50.00,Credit Card,Electronics,Electronic Games,2,2.00,Low
B-25999,2023-02-05,Nichols,North Carolina,SE,Sunday,770.00,149.00,Credit Card,Electronics,Accessories,3,1863.00,Avg
B-25999,2023-02-05,Nichols,North Carolina,SE,Sunday,93.00,39.50,Eft,Clothing,Scarf,4,214.00,Low
B-25897,2023-12-06,Miller,Florida,SE,Wednesday,24.00,2.60,Debit Card,Clothing,Hat,5,107.00,Low
B-25897,2023-12-06,Miller,Florida,SE,Wednesday,33.00,7.67,Credit Card,Clothing,Hat,3,75.99,Low
B-25897,2023-12-06,Miller,Florida,SE,Wednesday,43.00,12.67,Credit Card,Clothing,Scarf,3,90.99,Low
B-25897,2023-12-06,Miller,Florida,SE,Wednesday,734.00,86.83,Cod,Electronics,Electronic Games,6,3883.02,High
B-26086,2023-03-26,Cox,Tennessee,SE,Sunday,25.00,11.50,Debit Card,Clothing,Hat,2,27.00,Low
B-26086,2023-03-26,Cox,Tennessee,SE,Sunday,43.00,13.00,Eft,Clothing,T - Shirt,2,60.00,Low
B-26086,2023-03-26,Cox,Tennessee,SE,Sunday,762.00,110.17,Credit Card,Electronics,Printers,6,3910.98,High
B-26001,2023-02-07,Harvey,North Carolina,SE,Tuesday,13.00,6.50,Credit Card,Clothing,Hat,2,13.00,Low
B-26001,2023-02-07,Harvey,North Carolina,SE,Tuesday,149.00,33.00,Credit Card,Furniture,Furnishings,4,464.00,Low
B-26001,2023-02-07,Harvey,North Carolina,SE,Tuesday,50.00,10.00,Debit Card,Clothing,Skirt,6,240.00,Low
B-26001,2023-02-07,Harvey,North Carolina,SE,Tuesday,8.00,3.00,Eft,Clothing,Skirt,2,10.00,Low
B-25825,2023-10-21,Cook,Florida,SE,Saturday,115.00,15.00,Credit Card,Clothing,Scarf,6,600.00,Low
B-25825,2023-10-21,Cook,Florida,SE,Saturday,140.00,26.80,Credit Card,Clothing,Dress,5,566.00,Low
B-25825,2023-10-21,Cook,Florida,SE,Saturday,911.00,111.20,Debit Card,Electronics,Phones,5,3999.00,High
B-25812,2023-10-10,Armstrong,Florida,SE,Tuesday,259.00,42.40,Eft,Clothing,Hat,5,1083.00,Avg
B-25737,2023-08-01,Johnson,Florida,SE,Tuesday,187.00,67.33,Credit Card,Clothing,Pants,3,359.01,Low
B-25623,2023-04-22,Jackson,Georgia,SE,Saturday,105.00,42.50,Debit Card,Clothing,Scarf,2,125.00,Low
B-25623,2023-04-22,Jackson,Georgia,SE,Saturday,149.00,59.00,Credit Card,Clothing,Dress,4,360.00,Low
B-25623,2023-04-22,Jackson,Georgia,SE,Saturday,158.00,29.67,Eft,Clothing,Scarf,3,384.99,Low
B-25623,2023-04-22,Jackson,Georgia,SE,Saturday,53.00,13.00,Credit Card,Clothing,Scarf,4,160.00,Low
B-25833,2023-10-29,Hudson,Florida,SE,Sunday,36.00,3.56,Credit Card,Clothing,Hat,9,291.96,Low
B-25833,2023-10-29,Hudson,Florida,SE,Sunday,45.00,9.67,Credit Card,Clothing,Scarf,3,105.99,Low
B-25833,2023-10-29,Hudson,Florida,SE,Sunday,64.00,7.40,Eft,Clothing,Hat,5,283.00,Low
B-25987,2023-01-31,Perkins,North Carolina,SE,Tuesday,299.00,49.83,Credit Card,Clothing,Scarf,6,1495.02,Avg
B-25987,2023-01-31,Perkins,North Carolina,SE,Tuesday,88.00,11.00,Eft,Clothing,Hat,7,539.00,Low
B-25685,2023-06-10,Davis,Florida,SE,Saturday,264.00,98.00,Debit Card,Furniture,Furnishings,3,498.00,Low
B-25685,2023-06-10,Davis,Florida,SE,Saturday,45.00,11.75,Credit Card,Clothing,Shirt,4,133.00,Low
B-25685,2023-06-10,Davis,Florida,SE,Saturday,51.00,22.00,Eft,Furniture,Furnishings,2,58.00,Low
B-25685,2023-06-10,Davis,Florida,SE,Saturday,529.00,130.67,Debit Card,Electronics,Phones,3,1194.99,Avg
B-25762,2023-08-26,Wells,Florida,SE,Saturday,1316.00,112.71,Cod,Electronics,Electronic Games,7,8423.03,High
B-25762,2023-08-26,Wells,Florida,SE,Saturday,27.00,7.67,Credit Card,Clothing,Skirt,3,57.99,Low
B-25762,2023-08-26,Wells,Florida,SE,Saturday,98.00,51.50,Eft,Clothing,Dress,2,93.00,Low
B-25918,2023-12-22,Cunningham,Florida,SE,Friday,244.00,73.20,Credit Card,Furniture,Furnishings,5,854.00,Low
B-25627,2023-04-23,Robinson,Florida,SE,Sunday,55.00,23.50,Credit Card,Clothing,Scarf,4,126.00,Low
B-25675,2023-05-31,Smith,Florida,SE,Wednesday,929.00,113.56,Credit Card,Clothing,Dress,9,7338.96,High
B-25824,2023-10-20,Keller,Florida,SE,Friday,101.00,31.50,Credit Card,Furniture,Furnishings,2,139.00,Low
B-26096,2023-03-28,Jackson,Georgia,SE,Tuesday,103.00,28.50,Cod,Clothing,Dress,2,149.00,Low
B-26096,2023-03-28,Jackson,Georgia,SE,Tuesday,140.00,21.00,Eft,Clothing,Shirt,4,476.00,Low
B-26096,2023-03-28,Jackson,Georgia,SE,Tuesday,264.00,96.67,Credit Card,Clothing,Pants,3,501.99,Low
B-26096,2023-03-28,Jackson,Georgia,SE,Tuesday,45.00,12.00,Eft,Clothing,Leggings,3,99.00,Low
B-26096,2023-03-28,Jackson,Georgia,SE,Tuesday,451.00,142.00,Eft,Electronics,Phones,3,927.00,Low
B-26096,2023-03-28,Jackson,Georgia,SE,Tuesday,88.00,25.67,Credit Card,Electronics,Accessories,3,186.99,Low
B-25982,2023-01-29,Kelley,North Carolina,SE,Sunday,13.00,10.00,Credit Card,Clothing,Leggings,1,3.00,Low
B-26067,2023-03-16,Patterson,Florida,SE,Thursday,1120.00,153.50,Eft,Clothing,Dress,6,5799.00,High
B-26067,2023-03-16,Patterson,Florida,SE,Thursday,1137.00,164.43,Eft,Electronics,Printers,7,6807.99,High
B-26067,2023-03-16,Patterson,Florida,SE,Thursday,53.00,12.75,Credit Card,Clothing,Hat,4,161.00,Low
B-26067,2023-03-16,Patterson,Florida,SE,Thursday,618.00,147.75,Cod,Furniture,Bookcases,4,1881.00,Avg
B-26067,2023-03-16,Patterson,Florida,SE,Thursday,67.00,16.25,Eft,Clothing,T - Shirt,4,203.00,Low
B-25645,2023-05-01,Dominguez,Florida,SE,Monday,133.00,175.00,Eft,Electronics,Printers,1,-42.00,Loss
B-25645,2023-05-01,Dominguez,Florida,SE,Monday,183.00,49.80,Eft,Electronics,Phones,5,666.00,Low
B-25645,2023-05-01,Dominguez,Florida,SE,Monday,273.00,90.00,Credit Card,Electronics,Phones,4,732.00,Low
B-25645,2023-05-01,Dominguez,Florida,SE,Monday,86.00,21.50,Debit Card,Clothing,T - Shirt,4,258.00,Low
B-25729,2023-07-22,Johnston,Florida,SE,Saturday,1549.00,497.00,Cod,Electronics,Phones,4,4208.00,High
B-25857,2023-11-10,Torres,Florida,SE,Friday,227.00,84.00,Eft,Furniture,Furnishings,2,286.00,Low
B-25857,2023-11-10,Torres,Florida,SE,Friday,324.00,35.63,Cod,Electronics,Accessories,8,2306.96,High
B-25857,2023-11-10,Torres,Florida,SE,Friday,598.00,108.00,Eft,Furniture,Bookcases,4,1960.00,Avg
B-25688,2023-06-11,Shelton,Florida,SE,Sunday,352.00,139.40,Cod,Clothing,Dress,5,1063.00,Avg
B-26100,2023-03-31,Robinson,Florida,SE,Friday,34.00,12.00,Debit Card,Clothing,T - Shirt,2,44.00,Low
B-26100,2023-03-31,Robinson,Florida,SE,Friday,72.00,28.00,Credit Card,Clothing,Shirt,2,88.00,Low
B-26100,2023-03-31,Robinson,Florida,SE,Friday,828.00,299.00,Credit Card,Furniture,Chairs,2,1058.00,Avg
B-25838,2023-10-29,Sanders,Florida,SE,Sunday,161.00,40.33,Credit Card,Clothing,Scarf,3,362.01,Low
B-25838,2023-10-29,Sanders,Florida,SE,Sunday,70.00,8.80,Credit Card,Clothing,Hat,5,306.00,Low
B-25838,2023-10-29,Sanders,Florida,SE,Sunday,81.00,8.86,Credit Card,Clothing,Hat,7,504.98,Low
B-25838,2023-10-29,Sanders,Florida,SE,Sunday,955.00,216.67,Debit Card,Electronics,Printers,3,2214.99,High
B-25734,2023-07-29,Reyes,Florida,SE,Saturday,108.00,42.33,Eft,Electronics,Electronic Games,3,197.01,Low
B-26078,2023-03-22,Young,Georgia,SE,Wednesday,137.00,24.67,Credit Card,Clothing,Scarf,3,336.99,Low
B-26078,2023-03-22,Young,Georgia,SE,Wednesday,17.00,4.50,Credit Card,Clothing,Skirt,2,25.00,Low
B-26078,2023-03-22,Young,Georgia,SE,Wednesday,44.00,12.00,Eft,Clothing,T - Shirt,2,64.00,Low
B-26078,2023-03-22,Young,Georgia,SE,Wednesday,557.00,334.00,Credit Card,Electronics,Electronic Games,2,446.00,Low
B-25701,2023-06-26,Ray,Florida,SE,Monday,10.00,9.00,Credit Card,Clothing,Skirt,2,2.00,Low
B-25701,2023-06-26,Ray,Florida,SE,Monday,33.00,20.67,Eft,Clothing,Shirt,3,36.99,Low
B-25701,2023-06-26,Ray,Florida,SE,Monday,33.00,9.00,Credit Card,Clothing,Hat,5,120.00,Low
B-25701,2023-06-26,Ray,Florida,SE,Monday,98.00,71.50,Eft,Furniture,Chairs,2,53.00,Low
B-25667,2023-05-23,Moore,Tennessee,SE,Tuesday,1030.00,103.00,Eft,Electronics,Printers,8,7416.00,High
B-25667,2023-05-23,Moore,Tennessee,SE,Tuesday,11.00,3.25,Credit Card,Clothing,Hat,4,31.00,Low
B-25667,2023-05-23,Moore,Tennessee,SE,Tuesday,344.00,126.00,Debit Card,Clothing,Dress,3,654.00,Low
B-25667,2023-05-23,Moore,Tennessee,SE,Tuesday,41.00,7.00,Cod,Clothing,Skirt,5,170.00,Low
B-25667,2023-05-23,Moore,Tennessee,SE,Tuesday,516.00,111.75,Eft,Furniture,Bookcases,4,1617.00,Avg
B-25979,2023-01-27,Jenkins,Florida,SE,Friday,12.00,5.50,Credit Card,Clothing,Hat,2,13.00,Low
B-25979,2023-01-27,Jenkins,Florida,SE,Friday,284.00,119.50,Eft,Furniture,Bookcases,2,329.00,Low
B-25979,2023-01-27,Jenkins,Florida,SE,Friday,560.00,172.00,Debit Card,Clothing,Dress,3,1164.00,Avg
B-25979,2023-01-27,Jenkins,Florida,SE,Friday,57.00,15.00,Eft,Clothing,Shirt,2,84.00,Low
B-25979,2023-01-27,Jenkins,Florida,SE,Friday,82.00,36.33,Eft,Clothing,Shirt,3,137.01,Low
B-26065,2023-03-16,Diaz,Florida,SE,Thursday,146.00,25.40,Credit Card,Clothing,Scarf,5,603.00,Low
B-25721,2023-07-16,Marshall,Tennessee,SE,Sunday,149.00,94.50,Credit Card,Electronics,Phones,2,109.00,Low
B-25721,2023-07-16,Marshall,Tennessee,SE,Sunday,191.00,28.00,Eft,Clothing,Shirt,5,815.00,Low
B-25721,2023-07-16,Marshall,Tennessee,SE,Sunday,29.00,6.71,Eft,Clothing,Skirt,7,156.03,Low
B-25793,2023-09-24,Perry,Florida,SE,Sunday,1402.00,117.55,Eft,Clothing,Dress,11,14128.95,High
B-25793,2023-09-24,Perry,Florida,SE,Sunday,18.00,5.67,Credit Card,Clothing,Hat,3,36.99,Low
B-25793,2023-09-24,Perry,Florida,SE,Sunday,24.00,6.25,Cod,Clothing,Skirt,4,71.00,Low
B-25793,2023-09-24,Perry,Florida,SE,Sunday,257.00,127.25,Debit Card,Clothing,Dress,4,519.00,Low
B-25793,2023-09-24,Perry,Florida,SE,Sunday,40.00,14.60,Cod,Clothing,Hat,5,127.00,Low
B-25793,2023-09-24,Perry,Florida,SE,Sunday,60.00,18.00,Debit Card,Clothing,Hat,4,168.00,Low
B-25793,2023-09-24,Perry,Florida,SE,Sunday,63.00,14.50,Credit Card,Clothing,Shirt,6,291.00,Low
B-25677,2023-06-02,Flores,Georgia,SE,Friday,20.00,22.00,Eft,Electronics,Accessories,1,-2.00,Loss
B-25690,2023-06-15,Stephens,Florida,SE,Thursday,31.00,13.67,Credit Card,Clothing,Skirt,3,51.99,Low
B-25879,2023-11-24,Perry,Florida,SE,Friday,57.00,42.50,Credit Card,Clothing,Shirt,2,29.00,Low
B-25719,2023-07-12,Hughes,Florida,SE,Wednesday,29.00,9.50,Credit Card,Clothing,Scarf,2,39.00,Low
B-25911,2023-12-15,Oliver,Florida,SE,Friday,40.00,25.00,Credit Card,Clothing,Shirt,1,15.00,Low
B-25891,2023-12-04,Gutierrez,Florida,SE,Monday,121.00,20.00,Eft,Clothing,Scarf,4,404.00,Low
B-25891,2023-12-04,Gutierrez,Florida,SE,Monday,25.00,11.50,Eft,Clothing,Hat,2,27.00,Low
B-25891,2023-12-04,Gutierrez,Florida,SE,Monday,97.00,8.71,Eft,Clothing,Hat,7,618.03,Low
B-25903,2023-12-10,Ellis,Florida,SE,Sunday,19.00,5.50,Debit Card,Clothing,Hat,2,27.00,Low
B-25903,2023-12-10,Ellis,Florida,SE,Sunday,204.00,74.50,Eft,Clothing,Hat,4,518.00,Low
B-25903,2023-12-10,Ellis,Florida,SE,Sunday,25.00,4.67,Debit Card,Clothing,Leggings,3,60.99,Low
B-25903,2023-12-10,Ellis,Florida,SE,Sunday,336.00,139.50,Credit Card,Electronics,Phones,2,393.00,Low
B-25903,2023-12-10,Ellis,Florida,SE,Sunday,37.00,6.67,Debit Card,Clothing,Hat,3,90.99,Low
B-25903,2023-12-10,Ellis,Florida,SE,Sunday,455.00,47.25,Credit Card,Electronics,Accessories,8,3262.00,High
B-25903,2023-12-10,Ellis,Florida,SE,Sunday,60.00,35.00,Credit Card,Furniture,Furnishings,2,50.00,Low
B-25903,2023-12-10,Ellis,Florida,SE,Sunday,74.00,20.50,Debit Card,Clothing,Shirt,2,107.00,Low
B-26000,2023-02-06,Johnson,North Carolina,SE,Monday,43.00,13.25,Credit Card,Clothing,Skirt,4,119.00,Low
B-26000,2023-02-06,Johnson,North Carolina,SE,Monday,597.00,126.00,Debit Card,Furniture,Chairs,4,1884.00,Avg
B-26000,2023-02-06,Johnson,North Carolina,SE,Monday,676.00,175.00,Cod,Electronics,Printers,3,1503.00,Avg
B-25752,2023-08-14,Norris,Florida,SE,Monday,1361.00,129.33,Credit Card,Furniture,Bookcases,9,11085.03,High
B-25752,2023-08-14,Norris,Florida,SE,Monday,33.00,60.00,Cod,Furniture,Chairs,1,-27.00,Loss
B-25752,2023-08-14,Norris,Florida,SE,Monday,735.00,161.67,Credit Card,Electronics,Printers,6,3439.98,High
B-25752,2023-08-14,Norris,Florida,SE,Monday,76.00,9.80,Credit Card,Clothing,Scarf,5,331.00,Low
B-25752,2023-08-14,Norris,Florida,SE,Monday,761.00,55.00,Credit Card,Electronics,Electronic Games,9,6354.00,High
B-25752,2023-08-14,Norris,Florida,SE,Monday,8.00,5.00,Credit Card,Clothing,Hat,2,6.00,Low
B-25752,2023-08-14,Norris,Florida,SE,Monday,91.00,12.67,Eft,Clothing,T - Shirt,6,469.98,Low
B-25829,2023-10-25,Mendoza,Tennessee,SE,Wednesday,345.00,43.86,Debit Card,Clothing,Hat,7,2107.98,High
B-25865,2023-11-15,Burns,Florida,SE,Wednesday,85.00,28.67,Cod,Clothing,Dress,3,168.99,Low
B-25631,2023-04-24,Myers,Tennessee,SE,Monday,89.00,89.00,Credit Card,Furniture,Furnishings,2,0.00,Loss
B-25937,2023-01-05,Martin,Tennessee,SE,Thursday,1101.00,249.67,Eft,Furniture,Bookcases,3,2553.99,High
B-25641,2023-04-27,Brooks,Georgia,SE,Thursday,22.00,28.00,Credit Card,Furniture,Furnishings,1,-6.00,Loss
B-25711,2023-07-06,Foster,Florida,SE,Thursday,100.00,39.50,Credit Card,Clothing,Hat,4,242.00,Low
B-25991,2023-02-03,Silva,Florida,SE,Friday,13.00,4.00,Eft,Clothing,Hat,2,18.00,Low
B-25991,2023-02-03,Silva,Florida,SE,Friday,188.00,25.00,Credit Card,Clothing,Shirt,7,1141.00,Avg
B-25991,2023-02-03,Silva,Florida,SE,Friday,90.00,30.00,Eft,Furniture,Chairs,2,120.00,Low
B-25959,2023-01-18,Harper,Florida,SE,Wednesday,132.00,27.67,Credit Card,Clothing,Shirt,3,312.99,Low
B-25959,2023-01-18,Harper,Florida,SE,Wednesday,23.00,7.50,Debit Card,Clothing,Hat,2,31.00,Low
B-25959,2023-01-18,Harper,Florida,SE,Wednesday,252.00,98.00,Eft,Electronics,Phones,2,308.00,Low
B-25959,2023-01-18,Harper,Florida,SE,Wednesday,32.00,15.00,Eft,Clothing,Shirt,2,34.00,Low
B-25959,2023-01-18,Harper,Florida,SE,Wednesday,429.00,137.33,Eft,Furniture,Chairs,3,875.01,Low
B-25959,2023-01-18,Harper,Florida,SE,Wednesday,637.00,53.13,Debit Card,Electronics,Phones,8,4670.96,High
B-25959,2023-01-18,Harper,Florida,SE,Wednesday,681.00,105.50,Credit Card,Furniture,Chairs,4,2302.00,High
B-25959,2023-01-18,Harper,Florida,SE,Wednesday,82.00,9.67,Eft,Clothing,Hat,6,433.98,Low
B-25847,2023-11-03,Owens,Tennessee,SE,Friday,264.00,19.30,Debit Card,Furniture,Furnishings,10,2447.00,High
B-25847,2023-11-03,Owens,Tennessee,SE,Friday,643.00,209.00,Credit Card,Electronics,Printers,2,868.00,Low
B-26049,2023-03-05,Cooper,Florida,SE,Sunday,100.00,36.00,Eft,Clothing,Hat,2,128.00,Low
B-25844,2023-11-03,Gregory,Florida,SE,Friday,86.00,39.00,Debit Card,Clothing,Dress,2,94.00,Low
B-25801,2023-10-01,Henry,Florida,SE,Sunday,15.00,17.00,Debit Card,Clothing,T - Shirt,1,-2.00,Loss
B-25801,2023-10-01,Henry,Florida,SE,Sunday,21.00,7.75,Credit Card,Clothing,Leggings,4,53.00,Low
B-25801,2023-10-01,Henry,Florida,SE,Sunday,49.00,40.00,Credit Card,Clothing,Scarf,2,18.00,Low
B-25801,2023-10-01,Henry,Florida,SE,Sunday,64.00,14.50,Credit Card,Clothing,Dress,4,198.00,Low
B-26069,2023-03-17,Ross,Georgia,SE,Friday,55.00,18.50,Credit Card,Clothing,Shirt,2,73.00,Low
B-25908,2023-12-12,Hanson,North Carolina,SE,Tuesday,179.00,40.80,Credit Card,Clothing,Shirt,5,691.00,Low
B-26061,2023-03-14,Collins,Florida,SE,Tuesday,109.00,28.50,Eft,Clothing,Scarf,2,161.00,Low
B-26061,2023-03-14,Collins,Florida,SE,Tuesday,206.00,194.00,Cod,Electronics,Printers,1,12.00,Low
B-26061,2023-03-14,Collins,Florida,SE,Tuesday,27.00,9.50,Debit Card,Clothing,T - Shirt,2,35.00,Low
B-26061,2023-03-14,Collins,Florida,SE,Tuesday,508.00,152.50,Debit Card,Electronics,Accessories,2,711.00,Low
B-26061,2023-03-14,Collins,Florida,SE,Tuesday,642.00,92.40,Credit Card,Clothing,Dress,5,2748.00,High
B-26061,2023-03-14,Collins,Florida,SE,Tuesday,965.00,344.33,Credit Card,Electronics,Printers,3,1862.01,Avg
B-25951,2023-01-13,Castro,Georgia,SE,Friday,102.00,44.50,Cod,Clothing,Scarf,2,115.00,Low
B-25951,2023-01-13,Castro,Georgia,SE,Friday,111.00,11.11,Cod,Clothing,Hat,9,899.01,Low
B-25951,2023-01-13,Castro,Georgia,SE,Friday,120.00,19.40,Credit Card,Clothing,Scarf,5,503.00,Low
B-25951,2023-01-13,Castro,Georgia,SE,Friday,248.00,71.50,Debit Card,Electronics,Phones,2,353.00,Low
B-25951,2023-01-13,Castro,Georgia,SE,Friday,250.00,50.00,Credit Card,Clothing,Pants,3,600.00,Low
B-25951,2023-01-13,Castro,Georgia,SE,Friday,30.00,12.50,Eft,Clothing,Shirt,2,35.00,Low
B-25951,2023-01-13,Castro,Georgia,SE,Friday,40.00,22.00,Cod,Electronics,Accessories,1,18.00,Low
B-25951,2023-01-13,Castro,Georgia,SE,Friday,50.00,36.00,Credit Card,Electronics,Electronic Games,1,14.00,Low
B-25951,2023-01-13,Castro,Georgia,SE,Friday,742.00,272.00,Cod,Furniture,Bookcases,2,940.00,Low
B-25951,2023-01-13,Castro,Georgia,SE,Friday,89.00,30.00,Eft,Clothing,Scarf,2,118.00,Low
B-25739,2023-08-03,Stone,Tennessee,SE,Thursday,133.00,94.50,Credit Card,Furniture,Chairs,2,77.00,Low
B-25995,2023-02-04,Terry,North Carolina,SE,Saturday,1314.00,324.00,Cod,Furniture,Bookcases,3,2970.00,High
B-26015,2023-02-14,Young,Georgia,SE,Tuesday,128.00,73.00,Credit Card,Clothing,Dress,1,55.00,Low
B-25912,2023-12-16,Mccoy,North Carolina,SE,Saturday,102.00,15.17,Credit Card,Clothing,T - Shirt,6,520.98,Low
B-26094,2023-03-27,Gonzalez,Florida,SE,Monday,152.00,17.00,Credit Card,Clothing,Scarf,6,810.00,Low
B-26003,2023-02-08,Dunn,Florida,SE,Wednesday,114.00,12.17,Credit Card,Furniture,Furnishings,6,610.98,Low
B-26003,2023-02-08,Dunn,Florida,SE,Wednesday,128.00,20.25,Credit Card,Clothing,Hat,4,431.00,Low
B-26003,2023-02-08,Dunn,Florida,SE,Wednesday,17.00,7.50,Eft,Clothing,Skirt,2,19.00,Low
B-26003,2023-02-08,Dunn,Florida,SE,Wednesday,1745.00,811.50,Cod,Furniture,Tables,2,1867.00,Avg
B-26003,2023-02-08,Dunn,Florida,SE,Wednesday,315.00,107.67,Cod,Furniture,Chairs,3,621.99,Low
B-26003,2023-02-08,Dunn,Florida,SE,Wednesday,498.00,153.50,Eft,Clothing,Dress,4,1378.00,Avg
B-26003,2023-02-08,Dunn,Florida,SE,Wednesday,652.00,106.50,Debit Card,Furniture,Furnishings,6,3273.00,High
B-26003,2023-02-08,Dunn,Florida,SE,Wednesday,79.00,21.00,Credit Card,Clothing,T - Shirt,3,174.00,Low
B-25988,2023-01-31,Jacobs,North Carolina,SE,Tuesday,79.00,22.56,Credit Card,Clothing,Skirt,9,507.96,Low
B-25818,2023-10-14,Day,Florida,SE,Saturday,28.00,3.50,Credit Card,Clothing,Hat,4,98.00,Low
B-25818,2023-10-14,Day,Florida,SE,Saturday,32.00,10.50,Eft,Clothing,Leggings,2,43.00,Low
B-25818,2023-10-14,Day,Florida,SE,Saturday,36.00,9.00,Credit Card,Clothing,Shirt,4,108.00,Low
B-25818,2023-10-14,Day,Florida,SE,Saturday,75.00,5.22,Eft,Clothing,Hat,9,628.02,Low
B-25818,2023-10-14,Day,Florida,SE,Saturday,94.00,37.00,Eft,Furniture,Furnishings,2,114.00,Low
B-25965,2023-01-21,Davidson,Georgia,SE,Saturday,17.00,3.33,Debit Card,Clothing,Hat,3,41.01,Low
B-25651,2023-05-07,Collins,Florida,SE,Sunday,11.00,7.50,Credit Card,Clothing,Skirt,2,7.00,Low
B-25651,2023-05-07,Collins,Florida,SE,Sunday,159.00,155.00,Credit Card,Clothing,Dress,1,4.00,Low
B-25651,2023-05-07,Collins,Florida,SE,Sunday,16.00,13.00,Credit Card,Clothing,T - Shirt,2,6.00,Low
B-25651,2023-05-07,Collins,Florida,SE,Sunday,172.00,91.67,Eft,Furniture,Chairs,3,240.99,Low
B-25651,2023-05-07,Collins,Florida,SE,Sunday,200.00,65.00,Eft,Furniture,Bookcases,4,540.00,Low
B-25651,2023-05-07,Collins,Florida,SE,Sunday,44.00,17.33,Eft,Clothing,Scarf,3,80.01,Low
B-25651,2023-05-07,Collins,Florida,SE,Sunday,457.00,124.50,Credit Card,Clothing,Dress,4,1330.00,Avg
B-25651,2023-05-07,Collins,Florida,SE,Sunday,49.00,46.00,Credit Card,Clothing,Shirt,1,3.00,Low
B-25651,2023-05-07,Collins,Florida,SE,Sunday,7.00,7.00,Credit Card,Clothing,Leggings,1,0.00,Loss
B-25651,2023-05-07,Collins,Florida,SE,Sunday,823.00,120.14,Credit Card,Furniture,Chairs,7,4920.02,High
B-25775,2023-09-08,Herrera,Tennessee,SE,Friday,50.00,33.50,Credit Card,Clothing,Scarf,2,33.00,Low
B-25731,2023-07-26,Cole,Georgia,SE,Wednesday,131.00,35.63,Credit Card,Furniture,Furnishings,8,762.96,Low
