Order ID,Order Date,CustomerName,State,Region,DoW,Sale Price,Cost per Item,PaymentMode,Category,Sub-category,Quantity,Profit,Profitability
B-25898,2023-12-07,Williams,New York,NE,Thursday,857.00,565.50,Credit Card,Furniture,Tables,2,583.00,Low
B-25898,2023-12-07,Williams,New York,NE,Thursday,915.00,338.00,Debit Card,Furniture,Tables,3,1731.00,Avg
B-25928,2023-01-01,Stanley,New Jersey,NE,Sunday,122.00,35.67,Eft,Electronics,Accessories,3,258.99,Low
B-25928,2023-01-01,Stanley,New Jersey,NE,Sunday,25.00,15.00,Eft,Furniture,Furnishings,1,10.00,Low
B-25619,2023-04-18,Scott,Pennsylvania,NE,Tuesday,353.00,32.88,Credit Card,Clothing,Dress,8,2560.96,High
B-25820,2023-10-16,Warren,New York,NE,Monday,119.00,118.00,Credit Card,Furniture,Chairs,1,1.00,Low
B-25628,2023-04-24,Brown,New Jersey,NE,Monday,219.00,57.00,Cod,Clothing,Dress,4,648.00,Low
B-25628,2023-04-24,Brown,New Jersey,NE,Monday,35.00,21.50,Debit Card,Furniture,Furnishings,2,27.00,Low
B-25628,2023-04-24,Brown,New Jersey,NE,Monday,45.00,8.00,Credit Card,Clothing,Skirt,4,148.00,Low
B-25992,2023-02-03,Nguyen,New York,NE,Friday,141.00,33.33,Eft,Clothing,Shirt,3,323.01,Low
B-25895,2023-12-04,Holland,Pennsylvania,NE,Monday,388.00,147.50,Credit Card,Furniture,Bookcases,2,481.00,Low
B-25658,2023-05-14,Sullivan,New York,NE,Sunday,27.00,9.00,Eft,Clothing,T - Shirt,2,36.00,Low
B-26010,2023-02-11,Knight,New Jersey,NE,Saturday,176.00,37.80,Credit Card,Furniture,Furnishings,5,691.00,Low
B-26010,2023-02-11,Knight,New Jersey,NE,Saturday,18.00,5.33,Credit Card,Clothing,Hat,3,38.01,Low
B-26010,2023-02-11,Knight,New Jersey,NE,Saturday,29.00,13.00,Credit Card,Clothing,Scarf,2,32.00,Low
B-26010,2023-02-11,Knight,New Jersey,NE,Saturday,527.00,167.00,Credit Card,Electronics,Electronic Games,3,1080.00,Avg
B-26010,2023-02-11,Knight,New Jersey,NE,Saturday,55.00,17.33,Credit Card,Clothing,T - Shirt,3,113.01,Low
B-26010,2023-02-11,Knight,New Jersey,NE,Saturday,85.00,36.00,Eft,Clothing,Shirt,2,98.00,Low
B-25646,2023-05-01,Butler,New Jersey,NE,Monday,299.00,153.50,Credit Card,Clothing,Dress,2,291.00,Low
B-26032,2023-02-22,Wright,New York,NE,Wednesday,47.00,6.40,Debit Card,Clothing,Dress,5,203.00,Low
B-25759,2023-08-23,Barnes,Maryland,NE,Wednesday,20.00,4.83,Debit Card,Clothing,Hat,6,91.02,Low
B-26004,2023-02-08,Greene,New York,NE,Wednesday,147.00,34.33,Credit Card,Clothing,Dress,3,338.01,Low
B-26004,2023-02-08,Greene,New York,NE,Wednesday,162.00,44.50,Credit Card,Electronics,Electronic Games,2,235.00,Low
B-25664,2023-05-20,Soto,New Jersey,NE,Saturday,258.00,142.50,Debit Card,Electronics,Phones,2,231.00,Low
B-25664,2023-05-20,Soto,New Jersey,NE,Saturday,444.00,161.00,Eft,Electronics,Phones,4,1132.00,Avg
B-25664,2023-05-20,Soto,New Jersey,NE,Saturday,785.00,366.50,Debit Card,Electronics,Phones,2,837.00,Low
B-25664,2023-05-20,Soto,New Jersey,NE,Saturday,83.00,131.00,Eft,Furniture,Bookcases,1,-48.00,Loss
B-25871,2023-11-21,Daniels,Pennsylvania,NE,Tuesday,118.00,23.25,Cod,Clothing,Hat,4,379.00,Low
B-25615,2023-04-15,Lopez,Maryland,NE,Saturday,68.00,9.60,Debit Card,Clothing,Hat,5,292.00,Low
B-26011,2023-02-12,White,Pennsylvania,NE,Sunday,93.00,24.50,Cod,Clothing,Scarf,2,137.00,Low
B-25886,2023-11-28,Dixon,New York,NE,Tuesday,107.00,23.33,Credit Card,Clothing,Shirt,3,251.01,Low
B-25886,2023-11-28,Dixon,New York,NE,Tuesday,502.00,104.50,Credit Card,Electronics,Phones,4,1590.00,Avg
B-25886,2023-11-28,Dixon,New York,NE,Tuesday,63.00,15.50,Credit Card,Clothing,T - Shirt,4,190.00,Low
B-25886,2023-11-28,Dixon,New York,NE,Tuesday,89.00,36.00,Eft,Clothing,Scarf,2,106.00,Low
B-25966,2023-01-21,Barnes,New York,NE,Saturday,510.00,46.00,Eft,Electronics,Electronic Games,6,2784.00,High
B-25622,2023-04-22,Wright,New York,NE,Saturday,534.00,178.00,Debit Card,Clothing,Dress,3,1068.00,Avg
B-26026,2023-02-19,Hall,Massachusetts,NE,Sunday,25.00,7.67,Cod,Clothing,Shirt,3,51.99,Low
B-26026,2023-02-19,Hall,Massachusetts,NE,Sunday,255.00,19.89,Credit Card,Clothing,Hat,9,2115.99,High
B-26044,2023-03-02,Baker,Massachusetts,NE,Thursday,28.00,12.67,Credit Card,Clothing,Skirt,3,45.99,Low
B-25766,2023-08-30,Campbell,New York,NE,Wednesday,220.00,119.50,Debit Card,Clothing,Dress,2,201.00,Low
B-25773,2023-09-06,Smith,Virginia,NE,Wednesday,209.00,115.00,Eft,Electronics,Electronic Games,2,188.00,Low
B-25773,2023-09-06,Smith,Virginia,NE,Wednesday,224.00,122.33,Credit Card,Furniture,Chairs,3,305.01,Low
B-25773,2023-09-06,Smith,Virginia,NE,Wednesday,248.00,106.00,Cod,Furniture,Chairs,3,426.00,Low
B-25773,2023-09-06,Smith,Virginia,NE,Wednesday,437.00,225.50,Eft,Clothing,Dress,2,423.00,Low
B-25773,2023-09-06,Smith,Virginia,NE,Wednesday,85.00,23.50,Credit Card,Clothing,Dress,4,246.00,Low
B-25682,2023-06-07,Peterson,New Jersey,NE,Wednesday,545.00,56.18,Credit Card,Electronics,Phones,11,5377.02,High
B-25604,2023-04-03,Harris,New York,NE,Monday,157.00,16.89,Eft,Clothing,Dress,9,1260.99,Avg
B-25604,2023-04-03,Harris,New York,NE,Monday,65.00,24.00,Eft,Clothing,T - Shirt,2,82.00,Low
B-25835,2023-10-29,Garza,Pennsylvania,NE,Sunday,155.00,43.00,Eft,Clothing,Scarf,3,336.00,Low
B-25835,2023-10-29,Garza,Pennsylvania,NE,Sunday,27.00,12.50,Eft,Clothing,Leggings,2,29.00,Low
B-25835,2023-10-29,Garza,Pennsylvania,NE,Sunday,52.00,8.20,Credit Card,Clothing,Leggings,5,219.00,Low
B-25781,2023-09-14,Little,Pennsylvania,NE,Thursday,25.00,6.50,Credit Card,Clothing,Shirt,4,74.00,Low
B-25781,2023-09-14,Little,Pennsylvania,NE,Thursday,30.00,27.50,Credit Card,Clothing,T - Shirt,2,5.00,Low
B-25781,2023-09-14,Little,Pennsylvania,NE,Thursday,45.00,36.50,Debit Card,Clothing,Scarf,2,17.00,Low
B-25781,2023-09-14,Little,Pennsylvania,NE,Thursday,584.00,146.86,Eft,Electronics,Printers,7,3059.98,High
B-25781,2023-09-14,Little,Pennsylvania,NE,Thursday,60.00,13.63,Credit Card,Clothing,Hat,8,370.96,Low
B-25781,2023-09-14,Little,Pennsylvania,NE,Thursday,767.00,224.00,Credit Card,Clothing,Pants,5,2715.00,High
B-25676,2023-06-01,Hunt,New York,NE,Thursday,1263.00,263.80,Eft,Clothing,Pants,5,4996.00,High
B-25676,2023-06-01,Hunt,New York,NE,Thursday,32.00,8.67,Credit Card,Clothing,Shirt,3,69.99,Low
B-25676,2023-06-01,Hunt,New York,NE,Thursday,342.00,111.25,Credit Card,Electronics,Electronic Games,4,923.00,Low
B-25676,2023-06-01,Hunt,New York,NE,Thursday,674.00,430.50,Credit Card,Furniture,Tables,2,487.00,Low
B-25676,2023-06-01,Hunt,New York,NE,Thursday,79.00,10.75,Credit Card,Clothing,Shirt,4,273.00,Low
B-26089,2023-03-26,Hall,Massachusetts,NE,Sunday,139.00,41.67,Credit Card,Clothing,Shirt,3,291.99,Low
B-26089,2023-03-26,Hall,Massachusetts,NE,Sunday,27.00,23.00,Credit Card,Clothing,Hat,1,4.00,Low
B-26089,2023-03-26,Hall,Massachusetts,NE,Sunday,59.00,5.83,Debit Card,Clothing,Shirt,6,319.02,Low
B-25712,2023-07-07,Ramos,New York,NE,Friday,193.00,156.00,Cod,Electronics,Phones,3,111.00,Low
B-25694,2023-06-18,Barnett,New York,NE,Sunday,167.00,17.71,Eft,Clothing,T - Shirt,7,1045.03,Avg
B-25791,2023-09-24,Porter,Virginia,NE,Sunday,175.00,32.67,Credit Card,Clothing,Dress,3,426.99,Low
B-25791,2023-09-24,Porter,Virginia,NE,Sunday,253.00,158.00,Eft,Clothing,Dress,2,190.00,Low
B-25791,2023-09-24,Porter,Virginia,NE,Sunday,565.00,71.29,Cod,Clothing,Dress,7,3455.97,High
B-25831,2023-10-27,Allen,Maryland,NE,Friday,693.00,73.17,Credit Card,Clothing,Dress,6,3718.98,High
B-26056,2023-03-10,Butler,New Jersey,NE,Friday,101.00,45.00,Eft,Clothing,Hat,2,112.00,Low
B-26056,2023-03-10,Butler,New Jersey,NE,Friday,15.00,4.50,Credit Card,Clothing,Hat,2,21.00,Low
B-26056,2023-03-10,Butler,New Jersey,NE,Friday,19.00,9.25,Credit Card,Clothing,Shirt,4,39.00,Low
B-26056,2023-03-10,Butler,New Jersey,NE,Friday,206.00,47.00,Debit Card,Clothing,Hat,4,636.00,Low
B-26056,2023-03-10,Butler,New Jersey,NE,Friday,213.00,119.33,Debit Card,Furniture,Bookcases,3,281.01,Low
B-26056,2023-03-10,Butler,New Jersey,NE,Friday,220.00,90.00,Credit Card,Electronics,Accessories,2,260.00,Low
B-26056,2023-03-10,Butler,New Jersey,NE,Friday,31.00,11.00,Credit Card,Clothing,Hat,2,40.00,Low
B-26056,2023-03-10,Butler,New Jersey,NE,Friday,33.00,12.00,Credit Card,Clothing,Hat,2,42.00,Low
B-26056,2023-03-10,Butler,New Jersey,NE,Friday,391.00,50.17,Debit Card,Electronics,Phones,6,2044.98,High
B-26056,2023-03-10,Butler,New Jersey,NE,Friday,424.00,131.50,Credit Card,Clothing,Dress,2,585.00,Low
B-26056,2023-03-10,Butler,New Jersey,NE,Friday,47.00,3.86,Eft,Clothing,Hat,7,301.98,Low
B-26056,2023-03-10,Butler,New Jersey,NE,Friday,70.00,15.33,Eft,Clothing,Scarf,3,164.01,Low
B-25706,2023-07-01,Frazier,Massachusetts,NE,Saturday,31.00,10.50,Credit Card,Clothing,Scarf,4,82.00,Low
B-25772,2023-09-02,Sanders,New Jersey,NE,Saturday,1183.00,269.25,Eft,Electronics,Printers,4,3655.00,High
B-25633,2023-04-26,Turner,Maryland,NE,Wednesday,249.00,94.75,Eft,Electronics,Phones,4,617.00,Low
B-25633,2023-04-26,Turner,Maryland,NE,Wednesday,496.00,287.50,Credit Card,Clothing,Pants,2,417.00,Low
B-25633,2023-04-26,Turner,Maryland,NE,Wednesday,711.00,179.75,Debit Card,Clothing,Dress,4,2125.00,High
B-25880,2023-11-24,Woods,New York,NE,Friday,108.00,35.50,Cod,Clothing,Scarf,2,145.00,Low
B-25640,2023-04-27,Watson,New York,NE,Thursday,122.00,42.25,Eft,Clothing,Dress,4,319.00,Low
B-25640,2023-04-27,Watson,New York,NE,Thursday,1499.00,96.92,Cod,Clothing,Dress,13,18227.04,High
B-25640,2023-04-27,Watson,New York,NE,Thursday,68.00,65.00,Debit Card,Clothing,Pants,2,6.00,Low
B-25629,2023-04-24,Murphy,Virginia,NE,Monday,1560.00,379.67,Credit Card,Clothing,Pants,3,3540.99,High
B-26025,2023-02-19,Lopez,Maryland,NE,Sunday,155.00,50.00,Eft,Clothing,Scarf,3,315.00,Low
B-26025,2023-02-19,Lopez,Maryland,NE,Sunday,32.00,15.50,Credit Card,Clothing,Scarf,2,33.00,Low
B-26025,2023-02-19,Lopez,Maryland,NE,Sunday,41.00,4.40,Debit Card,Clothing,Hat,5,183.00,Low
B-26029,2023-02-20,Scott,Pennsylvania,NE,Monday,21.00,11.00,Debit Card,Clothing,T - Shirt,1,10.00,Low
B-26068,2023-03-16,Sullivan,New York,NE,Thursday,193.00,32.00,Credit Card,Electronics,Accessories,5,805.00,Low
B-25742,2023-08-03,Simpson,Massachusetts,NE,Thursday,11.00,9.50,Eft,Clothing,Skirt,2,3.00,Low
B-25845,2023-11-03,Beck,Virginia,NE,Friday,132.00,15.60,Credit Card,Clothing,Scarf,5,582.00,Low
B-25845,2023-11-03,Beck,Virginia,NE,Friday,274.00,70.25,Credit Card,Electronics,Phones,4,815.00,Low
B-25845,2023-11-03,Beck,Virginia,NE,Friday,757.00,193.00,Cod,Electronics,Printers,2,1128.00,Avg
B-25845,2023-11-03,Beck,Virginia,NE,Friday,82.00,28.75,Credit Card,Clothing,Shirt,4,213.00,Low
B-25972,2023-01-23,Hoffman,New York,NE,Monday,115.00,34.00,Credit Card,Electronics,Accessories,2,162.00,Low
B-26077,2023-03-22,Harris,New York,NE,Wednesday,62.00,7.29,Eft,Clothing,Hat,7,382.97,Low
B-25974,2023-01-25,Carpenter,New York,NE,Wednesday,662.00,211.00,Credit Card,Furniture,Bookcases,2,902.00,Low
B-25760,2023-08-24,Brown,Massachusetts,NE,Thursday,322.00,103.00,Eft,Electronics,Printers,5,1095.00,Avg
B-25748,2023-08-12,Lawson,New York,NE,Saturday,141.00,32.75,Eft,Clothing,Shirt,4,433.00,Low
B-25748,2023-08-12,Lawson,New York,NE,Saturday,224.00,55.33,Eft,Electronics,Phones,3,506.01,Low
B-25748,2023-08-12,Lawson,New York,NE,Saturday,47.00,34.00,Credit Card,Electronics,Electronic Games,2,26.00,Low
B-25748,2023-08-12,Lawson,New York,NE,Saturday,8.00,4.50,Credit Card,Clothing,Leggings,2,7.00,Low
B-26074,2023-03-21,White,Pennsylvania,NE,Tuesday,57.00,9.00,Credit Card,Clothing,Leggings,4,192.00,Low
B-25862,2023-11-15,Stevens,New Jersey,NE,Wednesday,121.00,20.00,Eft,Clothing,Scarf,4,404.00,Low
B-25862,2023-11-15,Stevens,New Jersey,NE,Wednesday,2061.00,272.00,Eft,Furniture,Bookcases,5,8945.00,High
B-25862,2023-11-15,Stevens,New Jersey,NE,Wednesday,80.00,25.67,Eft,Clothing,Scarf,3,162.99,Low
